College_Name,Course,City,State,University,Average_Fees,Rating,NIRF_Rank,Institute_Type,NBA_Accreditation,NAAC_Accreditation,Website,Course_Category,Affordability_Score,Quality_Score,Overall_Score,Affordability_Tier,Quality_Tier,Ranking_Tier
KPR Institute of Engineering and Technology,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",160000.0,3.08,101.0,Private,Yes,Yes,www.kpriet.ac.in,Electronics & Communication,68.0,68.0,68.0,Affordable,Good,Top 200
Geeta Engineering College,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Naraina,Haryana,"Kurukshetra University, Kurukshetra",160927.27272727274,0.0,,Private,Yes,Yes,-,Electronics & Communication,67.81454545454545,86.7,79.1,Affordable,Excellent,Not Ranked
National Engineering College,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Thoothukudi,Tamil Nadu,"Anna University, Chennai",214285.7142857143,2.83,151.0,Private - Autonomous,Yes,Yes,www.nec.edu.in,Electronics & Communication,57.14285714285714,62.7,60.5,Moderate,Good,Top 200
KLN College of Engineering,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Kusavapatti,Tamil Nadu,"Anna University, Chennai",234444.44444444444,0.0,,Private,Yes,Yes,www.klnce.edu,Electronics & Communication,53.111111111111114,86.7,73.3,Moderate,Excellent,Not Ranked
Kamaraj College of Engineering and Technology,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Vellakulam,Tamil Nadu,"Anna University, Chennai",177500.0,3.03,,Private,Yes,Yes,"www.kamarajeng
 g.edu.",Electronics & Communication,64.5,73.6,70.0,Affordable,Good,Not Ranked
Dr. Mahalingam College of Engineering and Technology,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",204090.9090909091,3.53,,Private - Autonomous,Yes,Yes,www.mcet.in,Electronics & Communication,59.18181818181818,78.6,70.8,Moderate,Good,Not Ranked
R.M.K. Engineering College,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Thiruvallur,Tamil Nadu,Not Available,0.0,0.0,151.0,Private,Yes,Yes,www.rmkec.ac.in,Electronics & Communication,,65.3,65.3,Not Available,Good,Top 200
Geeta Engineering College,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Naraina,Haryana,"Kurukshetra University, Kurukshetra",160927.27272727274,0.0,,Private,Yes,Yes,-,Electronics & Communication,67.81454545454545,86.7,79.1,Affordable,Excellent,Not Ranked
PMR Engineering College,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Chennai,Tamil Nadu,"Anna University, Chennai",160000.0,0.0,,Private,Yes,Yes,www.rmd.ac.in,Electronics & Communication,68.0,86.7,79.2,Affordable,Excellent,Not Ranked
Sri Ramakrishna Engineering College,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",164000.0,3.33,151.0,Private - Autonomous,Yes,Yes,www.srec.ac.in,Electronics & Communication,67.2,65.7,66.3,Affordable,Good,Top 200
Kongu Engineering College,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Perundurai,Tamil Nadu,"Anna University, Chennai",326307.6923076923,3.13,101.0,Private - Autonomous,Yes,Yes,www.kongu.ac.in,Electronics & Communication,37.36923076923077,68.3,55.9,Premium,Good,Top 200
Sri Sai Ram Engineering College,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Chennai,Tamil Nadu,"Anna University, Chennai",147777.77777777778,3.37,,Private,Yes,Yes,www.sairam.edu. in,Electronics & Communication,70.44444444444444,77.0,74.4,Affordable,Good,Not Ranked
Karpagam College of Engineering,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",154727.27272727274,3.32,,"Private -
 Autonomous",Yes,Yes,www.kce.ac.in,Electronics & Communication,69.05454545454545,76.5,73.5,Affordable,Good,Not Ranked
SRM Valliammai Engineering College,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Kancheepuram,Tamil Nadu,"Anna University, Chennai",239625.0,0.0,,Private,Yes,Yes,www.valliammai. co.in,Electronics & Communication,52.075,86.7,72.9,Moderate,Excellent,Not Ranked
Panimalar Engineering College,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Chennai,Tamil Nadu,"Anna University, Chennai",198750.00000000003,0.0,,Private,Yes,Yes,www.panimalar.a c.in,Electronics & Communication,60.24999999999999,86.7,76.1,Affordable,Excellent,Not Ranked
St. Joseph's College of Engineering,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Chennai,Tamil Nadu,"Anna University, Chennai",163500.0,0.0,,Private,Yes,Yes,"www.stjosephs.a
 c.in",Electronics & Communication,67.3,86.7,78.9,Affordable,Excellent,Not Ranked
Karpagam College of Engineering,ELECTRONICS AND TELECOMMUNICATIONS ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",154727.27272727274,3.32,,"Private -
 Autonomous",Yes,Yes,www.kce.ac.in,Electronics & Communication,69.05454545454545,76.5,73.5,Affordable,Good,Not Ranked
Kumaraguru College of Technology,FASHION TECHNOLOGY,Coimbatore,Tamil Nadu,"Anna University, Chennai",203437.50000000003,3.21,151.0,"Private -
 Autonomous",Yes,Yes,www.kct.ac.in,Other Engineering,59.31249999999999,65.0,62.7,Moderate,Good,Top 200
KPR Institute of Engineering and Technology,FASHION TECHNOLOGY,Coimbatore,Tamil Nadu,"Anna University, Chennai",160000.0,3.08,101.0,Private,Yes,Yes,www.kpriet.ac.in,Other Engineering,68.0,68.0,68.0,Affordable,Good,Top 200
Bannari Amman Institute of Technology,FASHION TECHNOLOGY,Erode,Tamil Nadu,"Anna University, Chennai",295000.0,3.57,,Private - Autonomous,Yes,Yes,www.bitsathy.ac.i n,Other Engineering,41.0,79.0,63.8,Moderate,Good,Not Ranked
Sona College of Technology,FASHION TECHNOLOGY,Salem,Tamil Nadu,"Anna University, Chennai",203000.00000000003,3.16,151.0,Private - Autonomous,Yes,Yes,"www.sonatech.ac
 .in",Other Engineering,59.39999999999999,64.7,62.6,Moderate,Good,Top 200
Kongu Engineering College,FOOD TECHNOLOGY,Perundurai,Tamil Nadu,"Anna University, Chennai",326307.6923076923,3.13,101.0,Private - Autonomous,Yes,Yes,www.kongu.ac.in,Agriculture & Food Tech,37.36923076923077,68.3,55.9,Premium,Good,Top 200
Bannari Amman Institute of Technology,FOOD TECHNOLOGY,Erode,Tamil Nadu,"Anna University, Chennai",295000.0,3.57,,Private - Autonomous,Yes,Yes,www.bitsathy.ac.i n,Agriculture & Food Tech,41.0,79.0,63.8,Moderate,Good,Not Ranked
Kumaraguru College of Technology,INFORMATION SCIENCE AND ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",203437.50000000003,3.21,151.0,"Private -
 Autonomous",Yes,Yes,www.kct.ac.in,Other Engineering,59.31249999999999,65.0,62.7,Moderate,Good,Top 200
National Engineering College,INFORMATION TECHNOLOGY,Thoothukudi,Tamil Nadu,"Anna University, Chennai",214285.7142857143,2.83,151.0,Private - Autonomous,Yes,Yes,www.nec.edu.in,Computer Science & IT,57.14285714285714,62.7,60.5,Moderate,Good,Top 200
EGS Pillay Engineering College,INFORMATION TECHNOLOGY,Nagapattinam,Tamil Nadu,"Anna University, Chennai",167500.0,3.02,,Private - Autonomous,Yes,Yes,www.egspec.org,Computer Science & IT,66.5,73.5,70.7,Affordable,Good,Not Ranked
Kamaraj College of Engineering and Technology,INFORMATION TECHNOLOGY,Vellakulam,Tamil Nadu,"Anna University, Chennai",177500.0,3.03,,Private,Yes,Yes,"www.kamarajeng
 g.edu.",Computer Science & IT,64.5,73.6,70.0,Affordable,Good,Not Ranked
Kumaraguru College of Technology,INFORMATION TECHNOLOGY,Coimbatore,Tamil Nadu,"Anna University, Chennai",203437.50000000003,3.21,151.0,"Private -
 Autonomous",Yes,Yes,www.kct.ac.in,Computer Science & IT,59.31249999999999,65.0,62.7,Moderate,Good,Top 200
Francis Xavier Engineering College,INFORMATION TECHNOLOGY,Tirunelveli,Tamil Nadu,"Anna University, Chennai",181875.0,0.0,,Private,Yes,Yes,www.francisxavie r.ac,Computer Science & IT,63.625,86.7,77.5,Affordable,Excellent,Not Ranked
Mepco Schlenk Engineering College,INFORMATION TECHNOLOGY,Melamattur,Tamil Nadu,"Anna University, Chennai",155000.0,3.14,101.0,Private - Autonomous,Yes,Yes,www.mepcoeng. ac.in,Computer Science & IT,69.0,68.4,68.6,Affordable,Good,Top 200
R.M.K. Engineering College,INFORMATION TECHNOLOGY,Thiruvallur,Tamil Nadu,Not Available,0.0,0.0,151.0,Private,Yes,Yes,www.rmkec.ac.in,Computer Science & IT,,65.3,65.3,Not Available,Good,Top 200
PMR Engineering College,INFORMATION TECHNOLOGY,Chennai,Tamil Nadu,"Anna University, Chennai",160000.0,0.0,,Private,Yes,Yes,www.rmd.ac.in,Computer Science & IT,68.0,86.7,79.2,Affordable,Excellent,Not Ranked
Coimbatore Institute of Technology,INFORMATION TECHNOLOGY,Coimbatore,Tamil Nadu,"Anna University, Chennai",231028.4615384616,3.09,101.0,"Government
 Autonomous",Yes,Yes,www.cit.edu.in,Computer Science & IT,53.79430769230768,72.1,64.8,Moderate,Good,Top 200
MS Engineering College,INFORMATION TECHNOLOGY,Bengaluru,Karnataka,"Visvesvaraya Technological University, Belagavi",168692.50000000003,0.0,,Private,Yes,Yes,www.saec.ac.in,Computer Science & IT,66.2615,86.7,78.5,Affordable,Excellent,Not Ranked
KLN College of Engineering,INFORMATION TECHNOLOGY,Kusavapatti,Tamil Nadu,"Anna University, Chennai",234444.44444444444,0.0,,Private,Yes,Yes,www.klnce.edu,Computer Science & IT,53.111111111111114,86.7,73.3,Moderate,Excellent,Not Ranked
Velalar College of Engineering and Technology,INFORMATION TECHNOLOGY,Erode,Tamil Nadu,"Anna University, Chennai",138461.53846153847,3.11,,"Private -
 Autonomous",Yes,Yes,"www.velalarengg
 .ac.i",Computer Science & IT,72.3076923076923,74.4,73.6,Affordable,Good,Not Ranked
St. Joseph's Institute of Technology,INFORMATION TECHNOLOGY,Chennai,Tamil Nadu,"Anna University, Chennai",160000.0,0.0,,Private,Yes,Yes,www.stjosephste chnol,Computer Science & IT,68.0,86.7,79.2,Affordable,Excellent,Not Ranked
Sona College of Technology,INFORMATION TECHNOLOGY,Salem,Tamil Nadu,"Anna University, Chennai",203000.00000000003,3.16,151.0,Private - Autonomous,Yes,Yes,"www.sonatech.ac
 .in",Computer Science & IT,59.39999999999999,64.7,62.6,Moderate,Good,Top 200
Dr. Mahalingam College of Engineering and Technology,INFORMATION TECHNOLOGY,Coimbatore,Tamil Nadu,"Anna University, Chennai",204090.9090909091,3.53,,Private - Autonomous,Yes,Yes,www.mcet.in,Computer Science & IT,59.18181818181818,78.6,70.8,Moderate,Good,Not Ranked
Kongu Engineering College,INFORMATION TECHNOLOGY,Perundurai,Tamil Nadu,"Anna University, Chennai",326307.6923076923,3.13,101.0,Private - Autonomous,Yes,Yes,www.kongu.ac.in,Computer Science & IT,37.36923076923077,68.3,55.9,Premium,Good,Top 200
Geeta Engineering College,INFORMATION TECHNOLOGY,Naraina,Haryana,"Kurukshetra University, Kurukshetra",160927.27272727274,0.0,,Private,Yes,Yes,-,Computer Science & IT,67.81454545454545,86.7,79.1,Affordable,Excellent,Not Ranked
Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College,INFORMATION TECHNOLOGY,Chennai,Tamil Nadu,"Anna University, Chennai",217142.8571428572,3.49,,Private,Yes,Yes,"www.veltechmult
 itech",Computer Science & IT,56.57142857142856,78.2,69.5,Moderate,Good,Not Ranked
Sri Sivasubramaniya Nadar College of Engineering,INFORMATION TECHNOLOGY,Kelambakkam,Tamil Nadu,"Anna University, Chennai",198333.3333333333,3.55,46.0,Private,Yes,Yes,www.ssn.edu.in,Computer Science & IT,60.333333333333336,80.1,72.2,Affordable,Excellent,Top 50
Sri Sai Ram Engineering College,INFORMATION TECHNOLOGY,Chennai,Tamil Nadu,"Anna University, Chennai",147777.77777777778,3.37,,Private,Yes,Yes,www.sairam.edu. in,Computer Science & IT,70.44444444444444,77.0,74.4,Affordable,Good,Not Ranked
Easwari Engineering College,INFORMATION TECHNOLOGY,Chennai,Tamil Nadu,"Anna University, Chennai",174428.57142857142,3.1,151.0,Private,Yes,Yes,"www.srmeaswari
 .ac.in",Computer Science & IT,65.11428571428571,64.3,64.6,Affordable,Good,Top 200
SRM Valliammai Engineering College,INFORMATION TECHNOLOGY,Kancheepuram,Tamil Nadu,"Anna University, Chennai",239625.0,0.0,,Private,Yes,Yes,www.valliammai. co.in,Computer Science & IT,52.075,86.7,72.9,Moderate,Excellent,Not Ranked
Thiagarajar College of Engineering,INFORMATION TECHNOLOGY,Madurai,Tamil Nadu,"Anna University, Chennai",130524.73684210528,3.47,101.0,"Government
 Autonomous",Yes,Yes,www.tce.edu,Computer Science & IT,73.89505263157895,70.3,71.7,Affordable,Good,Top 200
Sri Venkateswara College of Engineering,INFORMATION TECHNOLOGY,Tirupati,Andhra Pradesh,"Jawaharlal Nehru Technological University, Anantapur",202866.66666666663,0.0,151.0,Private - Autonomous,Yes,Yes,www.svce.ac.in,Computer Science & IT,59.42666666666668,63.3,61.8,Moderate,Good,Top 200
Sri Ramakrishna Engineering College,INFORMATION TECHNOLOGY,Coimbatore,Tamil Nadu,"Anna University, Chennai",164000.0,3.33,151.0,Private - Autonomous,Yes,Yes,www.srec.ac.in,Computer Science & IT,67.2,65.7,66.3,Affordable,Good,Top 200
Panimalar Institute of Technology,INFORMATION TECHNOLOGY,Pidarithangal,Tamil Nadu,"Anna University, Chennai",160000.0,0.0,,Private,Yes,Yes,www.pit.ac.in,Computer Science & IT,68.0,86.7,79.2,Affordable,Excellent,Not Ranked
Panimalar Engineering College,INFORMATION TECHNOLOGY,Chennai,Tamil Nadu,"Anna University, Chennai",198750.00000000003,0.0,,Private,Yes,Yes,www.panimalar.a c.in,Computer Science & IT,60.24999999999999,86.7,76.1,Affordable,Excellent,Not Ranked
Sri Krishna College of Engineering and Technology,INFORMATION TECHNOLOGY,Coimbatore,Tamil Nadu,"Anna University, Chennai",157647.0588235294,3.42,83.0,"Private -
 Autonomous",Yes,Yes,www.skcet.ac.in,Computer Science & IT,68.47058823529412,73.1,71.2,Affordable,Good,Top 100
St. Joseph's College of Engineering,INFORMATION TECHNOLOGY,Chennai,Tamil Nadu,"Anna University, Chennai",163500.0,0.0,,Private,Yes,Yes,"www.stjosephs.a
 c.in",Computer Science & IT,67.3,86.7,78.9,Affordable,Excellent,Not Ranked
Karpagam College of Engineering,INFORMATION TECHNOLOGY,Coimbatore,Tamil Nadu,"Anna University, Chennai",154727.27272727274,3.32,,"Private -
 Autonomous",Yes,Yes,www.kce.ac.in,Computer Science & IT,69.05454545454545,76.5,73.5,Affordable,Good,Not Ranked
PSNA College of Engineering and Technology,INFORMATION TECHNOLOGY,Dindigul,Tamil Nadu,"Anna University, Chennai",268333.3333333333,3.17,,Private,Yes,Yes,www.psnacet.ed u.in,Computer Science & IT,46.333333333333336,75.0,63.5,Moderate,Good,Not Ranked
Bannari Amman Institute of Technology,INFORMATION TECHNOLOGY,Erode,Tamil Nadu,"Anna University, Chennai",295000.0,3.57,,Private - Autonomous,Yes,Yes,www.bitsathy.ac.i n,Computer Science & IT,41.0,79.0,63.8,Moderate,Good,Not Ranked
St. Joseph's College of Engineering,INSTRUMENTATION AND CONTROL ENGINEERING,Chennai,Tamil Nadu,"Anna University, Chennai",163500.0,0.0,,Private,Yes,Yes,"www.stjosephs.a
 c.in",Other Engineering,67.3,86.7,78.9,Affordable,Excellent,Not Ranked
Sri Sai Ram Engineering College,INSTRUMENTATION AND CONTROL ENGINEERING,Chennai,Tamil Nadu,"Anna University, Chennai",147777.77777777778,3.37,,Private,Yes,Yes,www.sairam.edu. in,Other Engineering,70.44444444444444,77.0,74.4,Affordable,Good,Not Ranked
Sri Venkateswara College of Engineering,MARINE ENGINEERING,Tirupati,Andhra Pradesh,"Jawaharlal Nehru Technological University, Anantapur",202866.66666666663,0.0,151.0,Private - Autonomous,Yes,Yes,www.svce.ac.in,Other Engineering,59.42666666666668,63.3,61.8,Moderate,Good,Top 200
National Engineering College,MECHANICAL ENGINEERING,Thoothukudi,Tamil Nadu,"Anna University, Chennai",214285.7142857143,2.83,151.0,Private - Autonomous,Yes,Yes,www.nec.edu.in,Mechanical Engineering,57.14285714285714,62.7,60.5,Moderate,Good,Top 200
EGS Pillay Engineering College,MECHANICAL ENGINEERING,Nagapattinam,Tamil Nadu,"Anna University, Chennai",167500.0,3.02,,Private - Autonomous,Yes,Yes,www.egspec.org,Mechanical Engineering,66.5,73.5,70.7,Affordable,Good,Not Ranked
Panimalar Institute of Technology,MECHANICAL ENGINEERING,Pidarithangal,Tamil Nadu,"Anna University, Chennai",160000.0,0.0,,Private,Yes,Yes,www.pit.ac.in,Mechanical Engineering,68.0,86.7,79.2,Affordable,Excellent,Not Ranked
KLN College of Engineering,MECHANICAL ENGINEERING,Kusavapatti,Tamil Nadu,"Anna University, Chennai",234444.44444444444,0.0,,Private,Yes,Yes,www.klnce.edu,Mechanical Engineering,53.111111111111114,86.7,73.3,Moderate,Excellent,Not Ranked
Kamaraj College of Engineering and Technology,MECHANICAL ENGINEERING,Vellakulam,Tamil Nadu,"Anna University, Chennai",177500.0,3.03,,Private,Yes,Yes,"www.kamarajeng
 g.edu.",Mechanical Engineering,64.5,73.6,70.0,Affordable,Good,Not Ranked
Velalar College of Engineering and Technology,MECHANICAL ENGINEERING,Erode,Tamil Nadu,"Anna University, Chennai",138461.53846153847,3.11,,"Private -
 Autonomous",Yes,Yes,"www.velalarengg
 .ac.i",Mechanical Engineering,72.3076923076923,74.4,73.6,Affordable,Good,Not Ranked
Francis Xavier Engineering College,MECHANICAL ENGINEERING,Tirunelveli,Tamil Nadu,"Anna University, Chennai",181875.0,0.0,,Private,Yes,Yes,www.francisxavie r.ac,Mechanical Engineering,63.625,86.7,77.5,Affordable,Excellent,Not Ranked
Dr. Mahalingam College of Engineering and Technology,MECHANICAL ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",204090.9090909091,3.53,,Private - Autonomous,Yes,Yes,www.mcet.in,Mechanical Engineering,59.18181818181818,78.6,70.8,Moderate,Good,Not Ranked
R.M.K. Engineering College,MECHANICAL ENGINEERING,Thiruvallur,Tamil Nadu,Not Available,0.0,0.0,151.0,Private,Yes,Yes,www.rmkec.ac.in,Mechanical Engineering,,65.3,65.3,Not Available,Good,Top 200
Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College,MECHANICAL ENGINEERING,Chennai,Tamil Nadu,"Anna University, Chennai",217142.8571428572,3.49,,Private,Yes,Yes,"www.veltechmult
 itech",Mechanical Engineering,56.57142857142856,78.2,69.5,Moderate,Good,Not Ranked
Thiagarajar College of Engineering,MECHANICAL ENGINEERING,Madurai,Tamil Nadu,"Anna University, Chennai",130524.73684210528,3.47,101.0,"Government
 Autonomous",Yes,Yes,www.tce.edu,Mechanical Engineering,73.89505263157895,70.3,71.7,Affordable,Good,Top 200
Coimbatore Institute of Technology,MECHANICAL ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",231028.4615384616,3.09,101.0,"Government
 Autonomous",Yes,Yes,www.cit.edu.in,Mechanical Engineering,53.79430769230768,72.1,64.8,Moderate,Good,Top 200
Sri Venkateswara College of Engineering,MECHANICAL ENGINEERING,Tirupati,Andhra Pradesh,"Jawaharlal Nehru Technological University, Anantapur",202866.66666666663,0.0,151.0,Private - Autonomous,Yes,Yes,www.svce.ac.in,Mechanical Engineering,59.42666666666668,63.3,61.8,Moderate,Good,Top 200
Kumaraguru College of Technology,MECHANICAL ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",203437.50000000003,3.21,151.0,"Private -
 Autonomous",Yes,Yes,www.kct.ac.in,Mechanical Engineering,59.31249999999999,65.0,62.7,Moderate,Good,Top 200
Sri Krishna College of Engineering and Technology,MECHANICAL ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",157647.0588235294,3.42,83.0,"Private -
 Autonomous",Yes,Yes,www.skcet.ac.in,Mechanical Engineering,68.47058823529412,73.1,71.2,Affordable,Good,Top 100
St. Joseph's Institute of Technology,MECHANICAL ENGINEERING,Chennai,Tamil Nadu,"Anna University, Chennai",160000.0,0.0,,Private,Yes,Yes,www.stjosephste chnol,Mechanical Engineering,68.0,86.7,79.2,Affordable,Excellent,Not Ranked
Mepco Schlenk Engineering College,MECHANICAL ENGINEERING,Melamattur,Tamil Nadu,"Anna University, Chennai",155000.0,3.14,101.0,Private - Autonomous,Yes,Yes,www.mepcoeng. ac.in,Mechanical Engineering,69.0,68.4,68.6,Affordable,Good,Top 200
Sona College of Technology,MECHANICAL ENGINEERING,Salem,Tamil Nadu,"Anna University, Chennai",203000.00000000003,3.16,151.0,Private - Autonomous,Yes,Yes,"www.sonatech.ac
 .in",Mechanical Engineering,59.39999999999999,64.7,62.6,Moderate,Good,Top 200
St. Joseph's College of Engineering,MECHANICAL ENGINEERING,Chennai,Tamil Nadu,"Anna University, Chennai",163500.0,0.0,,Private,Yes,Yes,"www.stjosephs.a
 c.in",Mechanical Engineering,67.3,86.7,78.9,Affordable,Excellent,Not Ranked
Sri Sivasubramaniya Nadar College of Engineering,MECHANICAL ENGINEERING,Kelambakkam,Tamil Nadu,"Anna University, Chennai",198333.3333333333,3.55,46.0,Private,Yes,Yes,www.ssn.edu.in,Mechanical Engineering,60.333333333333336,80.1,72.2,Affordable,Excellent,Top 50
Karpagam College of Engineering,MECHANICAL ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",154727.27272727274,3.32,,"Private -
 Autonomous",Yes,Yes,www.kce.ac.in,Mechanical Engineering,69.05454545454545,76.5,73.5,Affordable,Good,Not Ranked
Kalaignar Karunanidhi Institute of Technology,MECHANICAL ENGINEERING,Coimbatore,Tamil Nadu,"Anna University, Chennai",133571.42857142858,0.0,,Private,Yes,Yes,www.kitcbe.com,Mechanical Engineering,73.28571428571428,86.7,81.3,Affordable,Excellent,Not Ranked
